date,open,high,low,close
2010-08-19,111.88443050946921,111.88443050946921,111.88443050946921,111.88443050946921
2010-08-20,111.53535108627968,111.53535108627968,111.53535108627968,111.53535108627968
2010-08-23,111.64242502332252,111.64242502332252,111.64242502332252,111.64242502332252
2010-08-24,112.6606039395352,112.6606039395352,112.6606039395352,112.6606039395352
2010-08-25,112.20094867546189,112.20094867546189,112.20094867546189,112.20094867546189
2010-08-26,112.72156107731604,112.72156107731604,112.72156107731604,112.72156107731604
2010-08-27,111.22461874620927,111.22461874620927,111.22461874620927,111.22461874620927
2010-08-30,112.2656811776738,112.2656811776738,112.2656811776738,112.2656811776738
2010-08-31,112.8045564473266,112.8045564473266,112.8045564473266,112.8045564473266
2010-09-01,111.81187635059014,111.81187635059014,111.81187635059014,111.81187635059014
2010-09-02,111.409353595728,111.409353595728,111.409353595728,111.409353595728
2010-09-03,110.72307197757834,110.72307197757834,110.72307197757834,110.72307197757834
2010-09-06,110.61677782847985,110.61677782847985,110.61677782847985,110.61677782847985
2010-09-07,111.64330152672815,111.64330152672815,111.64330152672815,111.64330152672815
2010-09-08,111.1431395358884,111.1431395358884,111.1431395358884,111.1431395358884
2010-09-09,110.18286281029832,110.18286281029832,110.18286281029832,110.18286281029832
2010-09-10,109.89198005247913,109.89198005247913,109.89198005247913,109.89198005247913
2010-09-13,110.32275661428483,110.32275661428483,110.32275661428483,110.32275661428483
2010-09-14,110.87878330762082,110.87878330762082,110.87878330762082,110.87878330762082
2010-09-15,110.52397120103643,110.52397120103643,110.52397120103643,110.52397120103643
2010-09-16,110.16145257549704,110.16145257549704,110.16145257549704,110.16145257549704
2010-09-17,110.38177548064803,110.38177548064803,110.38177548064803,110.38177548064803
2010-09-20,110.69084445199383,110.69084445199383,110.69084445199383,110.69084445199383
2010-09-21,111.82431869918223,111.82431869918223,111.82431869918223,111.82431869918223
2010-09-22,112.01218355459686,112.01218355459686,112.01218355459686,112.01218355459686
2010-09-23,112.03010550396559,112.03010550396559,112.03010550396559,112.03010550396559
2010-09-24,111.51924822286752,111.51924822286752,111.51924822286752,111.51924822286752
2010-09-27,112.22404987163603,112.22404987163603,112.22404987163603,112.22404987163603
2010-09-28,112.79863700697881,112.79863700697881,112.79863700697881,112.79863700697881
2010-09-29,112.4557291504776,112.4557291504776,112.4557291504776,112.4557291504776
2010-09-30,112.3927539421533,112.3927539421533,112.3927539421533,112.3927539421533
2010-10-01,112.38376252183795,112.38376252183795,112.38376252183795,112.38376252183795
2010-10-04,112.68944635589735,112.68944635589735,112.68944635589735,112.68944635589735
2010-10-05,112.73452213443971,112.73452213443971,112.73452213443971,112.73452213443971
2010-10-06,113.39289174370484,113.39289174370484,113.39289174370484,113.39289174370484
2010-10-07,113.53803464513676,113.53803464513676,113.53803464513676,113.53803464513676
2010-10-08,113.43812117464904,113.43812117464904,113.43812117464904,113.43812117464904
2010-10-11,113.50164652250685,113.50164652250685,113.50164652250685,113.50164652250685
2010-10-12,113.10212072674763,113.10212072674763,113.10212072674763,113.10212072674763
2010-10-13,113.13831340538019,113.13831340538019,113.13831340538019,113.13831340538019
2010-10-14,112.41422819958575,112.41422819958575,112.41422819958575,112.41422819958575
2010-10-15,111.89262618073967,111.89262618073967,111.89262618073967,111.89262618073967
2010-10-18,112.35809950565154,112.35809950565154,112.35809950565154,112.35809950565154
2010-10-19,112.66371353630693,112.66371353630693,112.66371353630693,112.66371353630693
2010-10-20,112.66371353630693,112.66371353630693,112.66371353630693,112.66371353630693
2010-10-21,112.11391461424975,112.11391461424975,112.11391461424975,112.11391461424975
2010-10-22,111.94350146403609,111.94350146403609,111.94350146403609,111.94350146403609
2010-10-25,111.9076795435676,111.9076795435676,111.9076795435676,111.9076795435676
2010-10-26,111.19147039448876,111.19147039448876,111.19147039448876,111.19147039448876
2010-10-27,110.50653093685871,110.50653093685871,110.50653093685871,110.50653093685871
2010-10-28,111.0634838527805,111.0634838527805,111.0634838527805,111.0634838527805
2010-10-29,111.56104826044096,111.56104826044096,111.56104826044096,111.56104826044096
2010-11-01,111.36470081550259,111.36470081550259,111.36470081550259,111.36470081550259
2010-11-02,111.70324950598169,111.70324950598169,111.70324950598169,111.70324950598169
2010-11-03,111.77473958566553,111.77473958566553,111.77473958566553,111.77473958566553
2010-11-04,112.54374979401491,112.54374979401491,112.54374979401491,112.54374979401491
2010-11-05,112.12958879477293,112.12958879477293,112.12958879477293,112.12958879477293
2010-11-08,111.95915181980487,111.95915181980487,111.95915181980487,111.95915181980487
2010-11-09,111.0186949445185,111.0186949445185,111.0186949445185,111.0186949445185
2010-11-10,111.23185083881198,111.23185083881198,111.23185083881198,111.23185083881198
2010-11-11,111.0805755216712,111.0805755216712,111.0805755216712,111.0805755216712
2010-11-12,109.8986781981206,109.8986781981206,109.8986781981206,109.8986781981206
2010-11-15,108.33372102057936,108.33372102057936,108.33372102057936,108.33372102057936
2010-11-16,109.39105813774022,109.39105813774022,109.39105813774022,109.39105813774022
2010-11-17,109.0672606056525,109.0672606056525,109.0672606056525,109.0672606056525
2010-11-18,108.90147836953193,108.90147836953193,108.90147836953193,108.90147836953193
2010-11-19,109.14541768107968,109.14541768107968,109.14541768107968,109.14541768107968
2010-11-22,109.73043711985027,109.73043711985027,109.73043711985027,109.73043711985027
2010-11-23,109.94111955912035,109.94111955912035,109.94111955912035,109.94111955912035
2010-11-24,108.79773191570553,108.79773191570553,108.79773191570553,108.79773191570553
2010-11-25,108.80643573425878,108.80643573425878,108.80643573425878,108.80643573425878
2010-11-26,109.16332084346716,109.16332084346716,109.16332084346716,109.16332084346716
2010-11-29,109.54757573283615,109.54757573283615,109.54757573283615,109.54757573283615
2010-11-30,109.80172610853636,109.80172610853636,109.80172610853636,109.80172610853636
2010-12-01,108.31720677154894,108.31720677154894,108.31720677154894,108.31720677154894
2010-12-02,108.05724547529722,108.05724547529722,108.05724547529722,108.05724547529722
2010-12-03,107.96215509927896,107.96215509927896,107.96215509927896,107.96215509927896
2010-12-06,108.63583894709845,108.63583894709845,108.63583894709845,108.63583894709845
2010-12-07,106.84552032125025,106.84552032125025,106.84552032125025,106.84552032125025
2010-12-08,105.67449341852935,105.67449341852935,105.67449341852935,105.67449341852935
2010-12-09,106.17327702746482,106.17327702746482,106.17327702746482,106.17327702746482
2010-12-10,105.23895218962312,105.23895218962312,105.23895218962312,105.23895218962312
2010-12-13,105.62623153368094,105.62623153368094,105.62623153368094,105.62623153368094
2010-12-14,103.97001222323283,103.97001222323283,103.97001222323283,103.97001222323283
2010-12-15,103.42936815967204,103.42936815967204,103.42936815967204,103.42936815967204
2010-12-16,104.28990050276047,104.28990050276047,104.28990050276047,104.28990050276047
2010-12-17,105.14090609086301,105.14090609086301,105.14090609086301,105.14090609086301
2010-12-20,105.07361591096486,105.07361591096486,105.07361591096486,105.07361591096486
2010-12-21,105.38463381406133,105.38463381406133,105.38463381406133,105.38463381406133
2010-12-22,105.00524913233072,105.00524913233072,105.00524913233072,105.00524913233072
2010-12-23,104.59362855573198,104.59362855573198,104.59362855573198,104.59362855573198
2010-12-24,104.4513812208962,104.4513812208962,104.4513812208962,104.4513812208962
2010-12-27,105.17836283419363,105.17836283419363,105.17836283419363,105.17836283419363
2010-12-28,103.87415113504966,103.87415113504966,103.87415113504966,103.87415113504966
2010-12-29,104.92951251058176,104.92951251058176,104.92951251058176,104.92951251058176
2010-12-30,104.8287801785716,104.8287801785716,104.8287801785716,104.8287801785716
2010-12-31,105.49129806930017,105.49129806930017,105.49129806930017,105.49129806930017
2011-01-03,105.10309009240515,105.10309009240515,105.10309009240515,105.10309009240515
2011-01-04,105.06945710357559,105.06945710357559,105.06945710357559,105.06945710357559
2011-01-05,104.01876253253984,104.01876253253984,104.01876253253984,104.01876253253984
2011-01-06,104.55133859670644,104.55133859670644,104.55133859670644,104.55133859670644
2011-01-07,105.14519019993574,105.14519019993574,105.14519019993574,105.14519019993574
2011-01-10,105.49006642379153,105.49006642379153,105.49006642379153,105.49006642379153
2011-01-11,105.04278854215465,105.04278854215465,105.04278854215465,105.04278854215465
2011-01-12,104.81589611890361,104.81589611890361,104.81589611890361,104.81589611890361
2011-01-13,105.38609459379045,105.38609459379045,105.38609459379045,105.38609459379045
2011-01-14,105.11630619163034,105.11630619163034,105.11630619163034,105.11630619163034
2011-01-17,105.25085506355563,105.25085506355563,105.25085506355563,105.25085506355563
2011-01-18,104.78775130127597,104.78775130127597,104.78775130127597,104.78775130127597
2011-01-19,105.06439096471134,105.06439096471134,105.06439096471134,105.06439096471134
2011-01-20,104.10620371911317,104.10620371911317,104.10620371911317,104.10620371911317
2011-01-21,104.4643290599069,104.4643290599069,104.4643290599069,104.4643290599069
2011-01-24,104.48104335255648,104.48104335255648,104.48104335255648,104.48104335255648
2011-01-25,105.11628809614,105.11628809614,105.11628809614,105.11628809614
2011-01-26,104.3510415188001,104.3510415188001,104.3510415188001,104.3510415188001
2011-01-27,104.61818018508822,104.61818018508822,104.61818018508822,104.61818018508822
2011-01-28,105.12034744997662,105.12034744997662,105.12034744997662,105.12034744997662
2011-01-31,104.74191419915671,104.74191419915671,104.74191419915671,104.74191419915671
2011-02-01,104.23077365786482,104.23077365786482,104.23077365786482,104.23077365786482
2011-02-02,103.86388133458912,103.86388133458912,103.86388133458912,103.86388133458912
2011-02-03,103.29886182012895,103.29886182012895,103.29886182012895,103.29886182012895
2011-02-04,102.54684610607842,102.54684610607842,102.54684610607842,102.54684610607842
2011-02-07,102.53043861070145,102.53043861070145,102.53043861070145,102.53043861070145
2011-02-08,101.73480240708241,101.73480240708241,101.73480240708241,101.73480240708241
2011-02-09,102.42659906345057,102.42659906345057,102.42659906345057,102.42659906345057
2011-02-10,102.01689266719679,102.01689266719679,102.01689266719679,102.01689266719679
2011-02-11,102.53921915765282,102.53921915765282,102.53921915765282,102.53921915765282
2011-02-14,102.64585994557677,102.64585994557677,102.64585994557677,102.64585994557677
2011-02-15,102.81830499028534,102.81830499028534,102.81830499028534,102.81830499028534
2011-02-16,102.66202116670011,102.66202116670011,102.66202116670011,102.66202116670011
2011-02-17,103.04803036628691,103.04803036628691,103.04803036628691,103.04803036628691
2011-02-18,102.99856731171108,102.99856731171108,102.99856731171108,102.99856731171108
2011-02-21,103.04800662402072,103.04800662402072,103.04800662402072,103.04800662402072
2011-02-22,104.01253596602156,104.01253596602156,104.01253596602156,104.01253596602156
2011-02-23,103.8128318969668,103.8128318969668,103.8128318969668,103.8128318969668
2011-02-24,104.0868977731748,104.0868977731748,104.0868977731748,104.0868977731748
2011-02-25,104.37001413511784,104.37001413511784,104.37001413511784,104.37001413511784
2011-02-28,104.31991652833297,104.31991652833297,104.31991652833297,104.31991652833297
2011-03-01,104.47848280145604,104.47848280145604,104.47848280145604,104.47848280145604
2011-03-02,103.91011985501612,103.91011985501612,103.91011985501612,103.91011985501612
2011-03-03,103.17859261123681,103.17859261123681,103.17859261123681,103.17859261123681
2011-03-04,103.73162986763305,103.73162986763305,103.73162986763305,103.73162986763305
2011-03-07,103.5324651382872,103.5324651382872,103.5324651382872,103.5324651382872
2011-03-08,103.2425742359,103.2425742359,103.2425742359,103.2425742359
2011-03-09,103.91984552288748,103.91984552288748,103.91984552288748,103.91984552288748
2011-03-10,104.8093994005634,104.8093994005634,104.8093994005634,104.8093994005634
2011-03-11,104.47400932248159,104.47400932248159,104.47400932248159,104.47400932248159
2011-03-14,104.78325239007613,104.78325239007613,104.78325239007613,104.78325239007613
2011-03-15,105.26944668116609,105.26944668116609,105.26944668116609,105.26944668116609
2011-03-16,106.23792559063281,106.23792559063281,106.23792559063281,106.23792559063281
2011-03-17,105.68548837756151,105.68548837756151,105.68548837756151,105.68548837756151
2011-03-18,105.59248514778925,105.59248514778925,105.59248514778925,105.59248514778925
2011-03-21,105.05185162383258,105.05185162383258,105.05185162383258,105.05185162383258
2011-03-22,105.08546821635218,105.08546821635218,105.08546821635218,105.08546821635218
2011-03-23,104.86689044246216,104.86689044246216,104.86689044246216,104.86689044246216
2011-03-24,104.4222548269861,104.4222548269861,104.4222548269861,104.4222548269861
2011-03-25,104.12987251347054,104.12987251347054,104.12987251347054,104.12987251347054
2011-03-28,104.13820290327163,104.13820290327163,104.13820290327163,104.13820290327163
2011-03-29,103.72165009165855,103.72165009165855,103.72165009165855,103.72165009165855
2011-03-30,104.11164349600317,104.11164349600317,104.11164349600317,104.11164349600317
2011-03-31,103.89509127753146,103.89509127753146,103.89509127753146,103.89509127753146
2011-04-01,104.06132342357553,104.06132342357553,104.06132342357553,104.06132342357553
2011-04-04,104.26944607042267,104.26944607042267,104.26944607042267,104.26944607042267
2011-04-05,103.75226961791337,103.75226961791337,103.75226961791337,103.75226961791337
2011-04-06,103.23765836060852,103.23765836060852,103.23765836060852,103.23765836060852
2011-04-07,103.23765836060852,103.23765836060852,103.23765836060852,103.23765836060852
2011-04-08,102.95685192986765,102.95685192986765,102.95685192986765,102.95685192986765
2011-04-11,102.9239057372501,102.9239057372501,102.9239057372501,102.9239057372501
2011-04-12,103.7061274208532,103.7061274208532,103.7061274208532,103.7061274208532
2011-04-13,103.98820808743794,103.98820808743794,103.98820808743794,103.98820808743794
2011-04-14,103.67208393485214,103.67208393485214,103.67208393485214,103.67208393485214
2011-04-15,104.36046657217956,104.36046657217956,104.36046657217956,104.36046657217956
2011-04-18,104.63597820393011,104.63597820393011,104.63597820393011,104.63597820393011
2011-04-19,104.76154137777482,104.76154137777482,104.76154137777482,104.76154137777482
2011-04-20,104.40116167543528,104.40116167543528,104.40116167543528,104.40116167543528
2011-04-21,104.51809097651177,104.51809097651177,104.51809097651177,104.51809097651177
2011-04-22,104.51809097651177,104.51809097651177,104.51809097651177,104.51809097651177
2011-04-25,104.75221150029917,104.75221150029917,104.75221150029917,104.75221150029917
2011-04-26,105.22988158474054,105.22988158474054,105.22988158474054,105.22988158474054
2011-04-27,104.82579883945513,104.82579883945513,104.82579883945513,104.82579883945513
2011-04-28,105.16962745964855,105.16962745964855,105.16962745964855,105.16962745964855
2011-04-29,105.38838028476461,105.38838028476461,105.38838028476461,105.38838028476461
2011-05-02,105.46425991856965,105.46425991856965,105.46425991856965,105.46425991856965
2011-05-03,105.71737414237421,105.71737414237421,105.71737414237421,105.71737414237421
2011-05-04,105.9710958403159,105.9710958403159,105.9710958403159,105.9710958403159
2011-05-05,106.55605628935443,106.55605628935443,106.55605628935443,106.55605628935443
2011-05-06,106.57310525836073,106.57310525836073,106.57310525836073,106.57310525836073
2011-05-09,106.51342431941603,106.51342431941603,106.51342431941603,106.51342431941603
2011-05-10,106.03624417846504,106.03624417846504,106.03624417846504,106.03624417846504
2011-05-11,106.51976945191883,106.51976945191883,106.51976945191883,106.51976945191883
2011-05-12,105.9232587429881,105.9232587429881,105.9232587429881,105.9232587429881
2011-05-13,106.4062688028561,106.4062688028561,106.4062688028561,106.4062688028561
2011-05-16,106.59354383594912,106.59354383594912,106.59354383594912,106.59354383594912
2011-05-17,106.87495079167601,106.87495079167601,106.87495079167601,106.87495079167601
2011-05-18,106.27645106724262,106.27645106724262,106.27645106724262,106.27645106724262
2011-05-19,106.36997434418178,106.36997434418178,106.36997434418178,106.36997434418178
2011-05-20,106.5912238908177,106.5912238908177,106.5912238908177,106.5912238908177
2011-05-23,106.74471525322049,106.74471525322049,106.74471525322049,106.74471525322049
2011-05-24,106.85572975708384,106.85572975708384,106.85572975708384,106.85572975708384
2011-05-25,106.71895442299477,106.71895442299477,106.71895442299477,106.71895442299477
2011-05-26,107.34219311682507,107.34219311682507,107.34219311682507,107.34219311682507
2011-05-27,107.23055723598358,107.23055723598358,107.23055723598358,107.23055723598358
2011-05-30,107.31634168177236,107.31634168177236,107.31634168177236,107.31634168177236
2011-05-31,107.34209760377598,107.34209760377598,107.34209760377598,107.34209760377598
2011-06-01,108.32964490173072,108.32964490173072,108.32964490173072,108.32964490173072
2011-06-02,107.57567057321467,107.57567057321467,107.57567057321467,107.57567057321467
2011-06-03,107.91991271904897,107.91991271904897,107.91991271904897,107.91991271904897
2011-06-06,107.86811116094381,107.86811116094381,107.86811116094381,107.86811116094381
2011-06-07,107.84222281426518,107.84222281426518,107.84222281426518,107.84222281426518
2011-06-08,108.30810121682279,108.30810121682279,108.30810121682279,108.30810121682279
2011-06-09,107.86620416385817,107.86620416385817,107.86620416385817,107.86620416385817
2011-06-10,108.07330727585276,108.07330727585276,108.07330727585276,108.07330727585276
2011-06-13,107.97820276545,107.97820276545,107.97820276545,107.97820276545
2011-06-14,106.98480330000785,106.98480330000785,106.98480330000785,106.98480330000785
2011-06-15,108.11456282285592,108.11456282285592,108.11456282285592,108.11456282285592
2011-06-16,108.46917858891487,108.46917858891487,108.46917858891487,108.46917858891487
2011-06-17,108.31298297174683,108.31298297174683,108.31298297174683,108.31298297174683
2011-06-20,108.20900250809396,108.20900250809396,108.20900250809396,108.20900250809396
2011-06-21,108.00124122327841,108.00124122327841,108.00124122327841,108.00124122327841
2011-06-22,108.00124122327841,108.00124122327841,108.00124122327841,108.00124122327841
2011-06-23,108.57148777693733,108.57148777693733,108.57148777693733,108.57148777693733
2011-06-24,108.94497369489,108.94497369489,108.94497369489,108.94497369489
2011-06-27,108.41332222325894,108.41332222325894,108.41332222325894,108.41332222325894
2011-06-28,107.52866951391715,107.52866951391715,107.52866951391715,107.52866951391715
2011-06-29,106.78026997410028,106.78026997410028,106.78026997410028,106.78026997410028
2011-06-30,106.4471155317811,106.4471155317811,106.4471155317811,106.4471155317811
2011-07-01,106.25976860844517,106.25976860844517,106.25976860844517,106.25976860844517
2011-07-04,106.10675454164902,106.10675454164902,106.10675454164902,106.10675454164902
2011-07-05,106.7943263110789,106.7943263110789,106.7943263110789,106.7943263110789
2011-07-06,106.87121822602288,106.87121822602288,106.87121822602288,106.87121822602288
2011-07-07,106.6318266971966,106.6318266971966,106.6318266971966,106.6318266971966
2011-07-08,107.55312567986037,107.55312567986037,107.55312567986037,107.55312567986037
2011-07-11,108.4651761856256,108.4651761856256,108.4651761856256,108.4651761856256
2011-07-12,108.87300524808354,108.87300524808354,108.87300524808354,108.87300524808354
2011-07-13,108.81203636514462,108.81203636514462,108.81203636514462,108.81203636514462
2011-07-14,108.21139392440904,108.21139392440904,108.21139392440904,108.21139392440904
2011-07-15,108.60095494253692,108.60095494253692,108.60095494253692,108.60095494253692
2011-07-18,108.49669802579207,108.49669802579207,108.49669802579207,108.49669802579207
2011-07-19,108.86124693115873,108.86124693115873,108.86124693115873,108.86124693115873
2011-07-20,108.39967524417062,108.39967524417062,108.39967524417062,108.39967524417062
2011-07-21,107.67990140054933,107.67990140054933,107.67990140054933,107.67990140054933
2011-07-22,108.11062100615152,108.11062100615152,108.11062100615152,108.11062100615152
2011-07-25,107.76466701893183,107.76466701893183,107.76466701893183,107.76466701893183
2011-07-26,108.18710451364603,108.18710451364603,108.18710451364603,108.18710451364603
2011-07-27,107.95342036789654,107.95342036789654,107.95342036789654,107.95342036789654
2011-07-28,108.1865997558912,108.1865997558912,108.1865997558912,108.1865997558912
2011-07-29,109.59735301670801,109.59735301670801,109.59735301670801,109.59735301670801
2011-08-01,109.93929675812014,109.93929675812014,109.93929675812014,109.93929675812014
2011-08-02,111.17061688181109,111.17061688181109,111.17061688181109,111.17061688181109
2011-08-03,111.15282958310999,111.15282958310999,111.15282958310999,111.15282958310999
2011-08-04,113.00241266737294,113.00241266737294,113.00241266737294,113.00241266737294
2011-08-05,111.59214255728412,111.59214255728412,111.59214255728412,111.59214255728412
2011-08-08,113.79720329421605,113.79720329421605,113.79720329421605,113.79720329421605
2011-08-09,114.17045812102107,114.17045812102107,114.17045812102107,114.17045812102107
2011-08-10,115.81451271796377,115.81451271796377,115.81451271796377,115.81451271796377
2011-08-11,113.60940439581375,113.60940439581375,113.60940439581375,113.60940439581375
2011-08-12,114.27288331748531,114.27288331748531,114.27288331748531,114.27288331748531
2011-08-15,113.83407544554616,113.83407544554616,113.83407544554616,113.83407544554616
2011-08-16,114.58993370650458,114.58993370650458,114.58993370650458,114.58993370650458
2011-08-17,115.12163099890276,115.12163099890276,115.12163099890276,115.12163099890276
2011-08-18,116.03339431641406,116.03339431641406,116.03339431641406,116.03339431641406
2011-08-19,116.04267698795938,116.04267698795938,116.04267698795938,116.04267698795938
2011-08-22,115.65277359327983,115.65277359327983,115.65277359327983,115.65277359327983
2011-08-23,115.19941472079418,115.19941472079418,115.19941472079418,115.19941472079418
2011-08-24,113.94604508863193,113.94604508863193,113.94604508863193,113.94604508863193
2011-08-25,114.49298610505735,114.49298610505735,114.49298610505735,114.49298610505735
2011-08-26,114.89600141614716,114.89600141614716,114.89600141614716,114.89600141614716
2011-08-29,114.21581708776355,114.21581708776355,114.21581708776355,114.21581708776355
2011-08-30,115.01989644006142,115.01989644006142,115.01989644006142,115.01989644006142
2011-08-31,114.48620412057953,114.48620412057953,114.48620412057953,114.48620412057953
2011-09-01,115.42041154620344,115.42041154620344,115.42041154620344,115.42041154620344
2011-09-02,116.6946528896735,116.6946528896735,116.6946528896735,116.6946528896735
2011-09-05,116.75066632306054,116.75066632306054,116.75066632306054,116.75066632306054
2011-09-06,116.80670664289563,116.80670664289563,116.80670664289563,116.80670664289563
2011-09-07,116.25537898754116,116.25537898754116,116.25537898754116,116.25537898754116
2011-09-08,116.85060652795738,116.85060652795738,116.85060652795738,116.85060652795738
2011-09-09,117.43018553633607,117.43018553633607,117.43018553633607,117.43018553633607
2011-09-12,117.12016984652014,117.12016984652014,117.12016984652014,117.12016984652014
2011-09-13,116.70790684866039,116.70790684866039,116.70790684866039,116.70790684866039
2011-09-14,116.70790684866039,116.70790684866039,116.70790684866039,116.70790684866039
2011-09-15,115.85827328680216,115.85827328680216,115.85827328680216,115.85827328680216
2011-09-16,116.09925849523873,116.09925849523873,116.09925849523873,116.09925849523873
2011-09-19,117.03734050388026,117.03734050388026,117.03734050388026,117.03734050388026
2011-09-20,117.21523726144616,117.21523726144616,117.21523726144616,117.21523726144616
2011-09-21,117.97479199890033,117.97479199890033,117.97479199890033,117.97479199890033
2011-09-22,119.25835773584836,119.25835773584836,119.25835773584836,119.25835773584836
2011-09-23,118.2088841877729,118.2088841877729,118.2088841877729,118.2088841877729
2011-09-26,117.50908759338128,117.50908759338128,117.50908759338128,117.50908759338128
2011-09-27,116.79463234081354,116.79463234081354,116.79463234081354,116.79463234081354
2011-09-28,116.72922734670269,116.72922734670269,116.72922734670269,116.72922734670269
2011-09-29,116.58915227388664,116.58915227388664,116.58915227388664,116.58915227388664
2011-09-30,117.38195850934908,117.38195850934908,117.38195850934908,117.38195850934908
2011-10-03,118.9595720317147,118.9595720317147,118.9595720317147,118.9595720317147
2011-10-04,118.31243195986217,118.31243195986217,118.31243195986217,118.31243195986217
2011-10-05,117.61202236265977,117.61202236265977,117.61202236265977,117.61202236265977
2011-10-06,116.6617172219695,116.6617172219695,116.6617172219695,116.6617172219695
2011-10-07,115.88708341961562,115.88708341961562,115.88708341961562,115.88708341961562
2011-10-10,115.93343825298345,115.93343825298345,115.93343825298345,115.93343825298345
2011-10-11,115.10799217262222,115.10799217262222,115.10799217262222,115.10799217262222
2011-10-12,114.6199342858103,114.6199342858103,114.6199342858103,114.6199342858103
2011-10-13,114.89502212809623,114.89502212809623,114.89502212809623,114.89502212809623
2011-10-14,114.26080160594915,114.26080160594915,114.26080160594915,114.26080160594915
2011-10-17,115.13832456228283,115.13832456228283,115.13832456228283,115.13832456228283
2011-10-18,114.95410324298318,114.95410324298318,114.95410324298318,114.95410324298318
2011-10-19,115.1196371516531,115.1196371516531,115.1196371516531,115.1196371516531
2011-10-20,114.84335002248913,114.84335002248913,114.84335002248913,114.84335002248913
2011-10-21,114.57691345043695,114.57691345043695,114.57691345043695,114.57691345043695
2011-10-24,114.41192269506833,114.41192269506833,114.41192269506833,114.41192269506833
2011-10-25,115.51027715294097,115.51027715294097,115.51027715294097,115.51027715294097
2011-10-26,114.65088069092309,114.65088069092309,114.65088069092309,114.65088069092309
2011-10-27,113.01825214988435,113.01825214988435,113.01825214988435,113.01825214988435
2011-10-28,113.56978122037577,113.56978122037577,113.56978122037577,113.56978122037577
2011-10-31,115.45958237988283,115.45958237988283,115.45958237988283,115.45958237988283
2011-11-01,116.61417820368165,116.61417820368165,116.61417820368165,116.61417820368165
2011-11-02,116.63283647219423,116.63283647219423,116.63283647219423,116.63283647219423
2011-11-03,115.84906381110109,115.84906381110109,115.84906381110109,115.84906381110109
2011-11-04,116.17344118977218,116.17344118977218,116.17344118977218,116.17344118977218
2011-11-07,116.34073094508545,116.34073094508545,116.34073094508545,116.34073094508545
2011-11-08,115.79160269502464,115.79160269502464,115.79160269502464,115.79160269502464
2011-11-09,116.83835878338766,116.83835878338766,116.83835878338766,116.83835878338766
2011-11-10,115.98777553144461,115.98777553144461,115.98777553144461,115.98777553144461
2011-11-11,115.98777553144461,115.98777553144461,115.98777553144461,115.98777553144461
2011-11-14,116.09912379595482,116.09912379595482,116.09912379595482,116.09912379595482
2011-11-15,116.0619720763401,116.0619720763401,116.0619720763401,116.0619720763401
2011-11-16,116.51693500687934,116.51693500687934,116.51693500687934,116.51693500687934
2011-11-17,116.8431824248986,116.8431824248986,116.8431824248986,116.8431824248986
2011-11-18,116.46928424113892,116.46928424113892,116.46928424113892,116.46928424113892
2011-11-21,116.84198595071058,116.84198595071058,116.84198595071058,116.84198595071058
2011-11-22,117.24392238238102,117.24392238238102,117.24392238238102,117.24392238238102
2011-11-23,117.5628258512611,117.5628258512611,117.5628258512611,117.5628258512611
2011-11-24,117.50639569485249,117.50639569485249,117.50639569485249,117.50639569485249
2011-11-25,116.83895936730573,116.83895936730573,116.83895936730573,116.83895936730573
2011-11-28,116.7922237835588,116.7922237835588,116.7922237835588,116.7922237835588
2011-11-29,116.62404298131048,116.62404298131048,116.62404298131048,116.62404298131048
2011-11-30,115.84965933591458,115.84965933591458,115.84965933591458,115.84965933591458
2011-12-01,115.71063974471147,115.71063974471147,115.71063974471147,115.71063974471147
2011-12-02,116.20125285722904,116.20125285722904,116.20125285722904,116.20125285722904
2011-12-05,116.20125285722904,116.20125285722904,116.20125285722904,116.20125285722904
2011-12-06,115.70855954511438,115.70855954511438,115.70855954511438,115.70855954511438
2011-12-07,116.19916383758569,116.19916383758569,116.19916383758569,116.19916383758569
2011-12-08,116.7848076233271,116.7848076233271,116.7848076233271,116.7848076233271
2011-12-09,115.91592865460956,115.91592865460956,115.91592865460956,115.91592865460956
2011-12-12,116.34249927205853,116.34249927205853,116.34249927205853,116.34249927205853
2011-12-13,116.84509886891381,116.84509886891381,116.84509886891381,116.84509886891381
2011-12-14,117.3966077355751,117.3966077355751,117.3966077355751,117.3966077355751
2011-12-15,117.33086563524317,117.33086563524317,117.33086563524317,117.33086563524317
2011-12-16,117.89405379029235,117.89405379029235,117.89405379029235,117.89405379029235
2011-12-19,118.2807462867245,118.2807462867245,118.2807462867245,118.2807462867245
2011-12-20,117.17363850148075,117.17363850148075,117.17363850148075,117.17363850148075
2011-12-21,116.77056118503566,116.77056118503566,116.77056118503566,116.77056118503566
2011-12-22,116.92936914824732,116.92936914824732,116.92936914824732,116.92936914824732
2011-12-23,116.29327338008086,116.29327338008086,116.29327338008086,116.29327338008086
2011-12-26,116.24675607072884,116.24675607072884,116.24675607072884,116.24675607072884
2011-12-27,116.46994984238461,116.46994984238461,116.46994984238461,116.46994984238461
2011-12-28,117.22467511736328,117.22467511736328,117.22467511736328,117.22467511736328
2011-12-29,117.43099054556983,117.43099054556983,117.43099054556983,117.43099054556983
2011-12-30,117.64706356817368,117.64706356817368,117.64706356817368,117.64706356817368
2012-01-02,117.67529886343004,117.67529886343004,117.67529886343004,117.67529886343004
2012-01-03,116.89393487897688,116.89393487897688,116.89393487897688,116.89393487897688
